postcode,instals,estimated_dwellings,density,capacity,capunder10,cap10_100,capover100,countunder10,count10_100,countover100,pot_kw,pot_sqm,pot_gwh,id,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,ALGO,Total Potentian incl +100
3857,85,146,53.4,420,315,105,0,78,7,0,5440,"34,819",6.8,8927,COWWARR,VIC,146.694894,-38.018616,COWWARR,Delivery Area,Updated 6-Feb-2020,20505,Wellington,205,Latrobe - Gippsland,R3,-38.0132354,146.6850587,20505110210,20505110210,205051102,Rosedale,20505,Wellington,205,Latrobe - Gippsland,2,2,5,5,Gippsland,,V2,PHN204,Gippsland,Wellington,26810,Gippsland,Rural,15,5440
6386,9,60,15,42,42,0,0,9,0,0,5049,"32,311",7.1,15705,SHACKLETON,WA,117.815142,-31.950074,QUAIRADING LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-32.0018432,117.8780275,50902124011,50902124011,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Bruce Rock,51120,Durack,Rural,15,5049
3856,203,424,43.4,1206,779,427,0,184,19,0,6042,"38,670",7.6,8926,TOONGABBIE,VIC,146.672206,-38.063907,TOONGABBIE,Delivery Area,Updated 6-Feb-2020,20505,Wellington,205,Latrobe - Gippsland,R3,-38.0326139,146.5392256,20504109802,20504109802,205041098,Yallourn North - Glengarry,20504,Latrobe Valley,205,Latrobe - Gippsland,2,2,5,5,Gippsland,56.83280182,V2,PHN204,Gippsland,Wellington,26810,Gippsland,Rural,15,6042
6639,21,78,25.6,95,82,13,0,20,1,0,5072,"32,463",8.1,10724,SANDSTONE,WA,119.409802,-27.68492,MOUNT MAGNET LPO,Delivery Area,Updated 6-Feb-2020,50805,Mid West,508,Western Australia - Outback,R3,-28.6401506,119.0459927,50805121513,51104129003,511041290,Meekatharra,51104,Mid West,511,Western Australia - Outback (South),5,5,7,7,Durack,,W2,PHN503,Country WA,Sandstone,57630,Durack,Rural,15,5072
3733,47,107,40.2,347,190,157,0,43,4,0,5328,"34,099",7.4,6924,WHITFIELD,VIC,146.316338,-36.812087,WHITFIELD,Delivery Area,Updated 6-Feb-2020,20402,Wangaratta - Benalla,204,Hume,R3,-36.748307,146.4160017,20402106729,20402106729,204021067,Wangaratta Region,20402,Wangaratta - Benalla,204,Hume,3,3,5,5,Indi,,V2,PHN205,Murray,Wangaratta,26700,Indi,Rural,15,5328
2623,79,296,24.3,406,319,87,0,72,7,0,5224,"33,436",7.2,4163,CAPTAINS FLAT,NSW,149.445083,-35.552827,BUNGENDORE,Delivery Area,Updated 6-Feb-2020,10102,Queanbeyan,101,Capital Region,R3,-35.576588,149.4490642,10102101116,10102101116,101021011,Queanbeyan Region,10102,Queanbeyan,101,Capital Region,2,2,5,5,Eden-Monaro,799.871521,N2,PHN106,South Eastern NSW,Queanbeyan-Palerang Regional,16490,Eden-Monaro,Rural,15,5224
3273,19,77,20.8,121,81,40,0,16,3,0,5081,"32,521",6.3,6335,HEXHAM,VIC,142.660643,-37.981249,MORTLAKE,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-37.9654484,142.6814062,21702142920,21704147719,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,3,3,5,5,Wannon,,V2,PHN206,Western Victoria,Moyne,25490,Wannon,Rural,15,5081
3267,27,97,21.6,224,117,107,0,21,6,0,5168,"33,076",6.1,6308,SCOTTS CREEK,VIC,143.06073,-38.466647,COBDEN,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.467729,143.0781416,21702142826,21703147522,217031475,Corangamite - South,21703,Colac - Corangamite,217,Warrnambool and South West,3,3,5,5,Wannon,74.43550873,V2,PHN206,Western Victoria,Corangamite,21830,Wannon,Rural,15,5168
6632,11,26,,63,41,22,0,10,1,0,5064,"32,409",7.9,10716,AMBANIA,WA,115.338356,-28.619887,GERALDTON DC,Delivery Area,Updated 6-Feb-2020,50805,Mid West,508,Western Australia - Outback,R3,-28.5861055,115.1626639,50805121722,51104129204,511041292,Northampton - Mullewa - Greenough,51104,Mid West,511,Western Australia - Outback (South),4,4,6,6,Durack,195.7314301,W2,PHN503,Country WA,Greater Geraldton,53800,Durack,Rural,15,5064
7211,8,110,6.4,47,37,10,0,7,1,0,4945,"31,646",6.3,10178,CLEVELAND,TAS,147.317089,-41.788619,LONGFORD,Delivery Area,Updated 4-Dec-2022,60203,North East,602,Launceston and North East,R3,-41.8019725,147.3993318,60203106106,60203106106,602031061,Northern Midlands,60203,North East,602,Launceston and North East,3,3,5,5,Lyons,195.1723175,T1,PHN601,Tasmania,Northern Midlands,64610,Lyons,Rural,15,4945
6228,30,73,39.7,161,130,31,0,29,1,0,5121,"32,776",7.5,16056,WATERLOO,WA,115.776497,-33.338057,BUNBURY DC,Delivery Area,Updated 6-Feb-2020,50102,Bunbury,501,Bunbury,R3,-33.3347411,115.7693535,50102101006,50102101006,501021010,Dardanup,50102,Bunbury,501,Bunbury,2,2,2,2,Forrest,,W2,PHN503,Country WA,Bunbury,51190,Forrest,Rural,15,5121
3618,156,290,43.8,1293,550,743,0,127,29,0,6153,"39,380",8.7,7367,MERRIGUM,VIC,145.125014,-36.37708,MERRIGUM,Delivery Area,Updated 6-Feb-2020,21603,Shepparton,216,Shepparton,R3,-36.3624013,145.1706992,21603141917,21603141917,216031419,Shepparton Region - West,21603,Shepparton,216,Shepparton,2,2,5,5,Nicholls,108.9625549,V2,PHN205,Murray,Greater Shepparton,22830,Nicholls,Rural,15,6153
3529,17,43,,103,83,20,0,15,2,0,5057,"32,364",7.3,7621,KALPIENUNG,VIC,143.232677,-35.824259,NULLAWIL,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3,-35.8374233,143.2631343,21503140019,21503140019,215031400,Buloke,21503,Murray River - Swan Hill,215,North West,3,3,5,5,Mallee,,V2,PHN205,Murray,Buloke,21270,Mallee,Rural,15,5057
3739,47,135,26.7,409,164,245,0,36,11,0,5282,"33,803",7.1,6943,EUROBIN,VIC,146.864194,-36.641016,MYRTLEFORD,Delivery Area,Updated 6-Feb-2020,20403,Wodonga - Alpine,204,Hume,R3,-36.6332007,146.8423556,20403107107,20403107107,204031071,Myrtleford,20403,Wodonga - Alpine,204,Hume,2,2,5,5,Indi,,V2,PHN205,Murray,Alpine,20110,Indi,Rural,15,5282
6625,9,25,,84,34,50,0,6,3,0,5010,"32,062",7.9,10705,MERKANOOKA,WA,115.946714,-29.107426,WA Country,,Updated 6-Feb-2020,50805,Mid West,508,Western Australia - Outback,R3,-29.2237,115.805,50805121604,51104129110,511041291,Morawa,51104,Mid West,511,Western Australia - Outback (South),4,4,6,6,Durack,,W2,PHN503,Country WA,Morawa,55670,Durack,Rural,15,5010
3433,46,78,48.7,281,166,115,0,38,8,0,5191,"33,224",6.7,5828,MONEGEETTA,VIC,144.752095,-37.413302,Victoria Country 1,,Updated 6-Feb-2020,21002,Macedon Ranges,210,Melbourne - North West,R3,-37.3991,144.78,21002123502,21002123502,210021235,Romsey,21002,Macedon Ranges,210,Melbourne - North West,2,2,5,5,Mcewen,,V1,PHN201,North Western Melbourne,Macedon Ranges,24130,McEwen,Rural,15,5191
4375,43,116,30.2,290,136,154,0,35,8,0,5147,"32,939",7.4,23923,COTTONVALE,NSW,151.9402838,-28.52028627,QLD Country 2,,Updated 4-Dec-2022,30703,Granite Belt,307,Darling Downs - Maranoa,R3,-28.519717,151.9489674,30703118804,30703118804,307031188,Stanthorpe Region,30703,Granite Belt,307,Darling Downs - Maranoa,3,3,5,5,Maranoa,,Q2,PHN304,Darling Downs and West Moreton,Tenterfield,17400,Maranoa,Rural,15,5147
3889,42,174,23,207,183,24,0,40,2,0,4960,"31,746",6.6,8791,BELL BIRD CREEK,VIC,148.873952,-37.610841,Victoria Country 5,,Updated 6-Feb-2020,20502,Gippsland - East,205,Latrobe - Gippsland,R3,-37.6535,148.814,20502108517,20502108517,205021085,Orbost,20502,Gippsland - East,205,Latrobe - Gippsland,3,3,5,5,Gippsland,138.644455,V2,PHN204,Gippsland,East Gippsland,22110,Gippsland,Rural,15,4960
3507,31,73,41.1,151,140,11,0,30,1,0,4998,"31,987",7.3,7824,WALPEUP,VIC,142.035659,-35.120596,WALPEUP,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3,-35.115573,142.0639245,21502139811,21502139811,215021398,Mildura Region,21502,Mildura,215,North West,3,3,5,5,Mallee,,V2,PHN205,Murray,Mildura,24780,Mallee,Rural,15,4998
3275,45,218,19.7,232,209,23,0,43,2,0,4931,"31,559",6.2,6337,MAILER FLAT,VIC,142.457611,-38.301794,Victoria Country 3,,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.2902,142.463,21702143015,21704147802,217041478,Moyne - West,21704,Warrnambool,217,Warrnambool and South West,2,2,3,3,Wannon,64.90273285,V2,PHN206,Western Victoria,Warrnambool,26730,Wannon,Rural,15,4931
2786,215,899,21.8,1076,805,271,0,196,19,0,5224,"33,431",6.7,5473,BELL,NSW,150.317795,-33.533055,NEPEAN DF,Delivery Area,Updated 6-Feb-2020,12401,Blue Mountains,124,Sydney - Outer West and Blue Mountains,R3,-33.514,150.279,12401144908,12401144908,124011449,Blackheath - Megalong Valley,12401,Blue Mountains,124,Sydney - Outer West and Blue Mountains,2,2,5,5,Macquarie,1017.1427,N1,PHN104,Nepean Blue Mountains,Blue Mountains,10900,Macquarie,Provincial,15,5224
3873,73,135,47.4,428,295,133,0,64,9,0,5197,"33,260",6.5,8704,GORMANDALE,VIC,146.708775,-38.298267,GORMANDALE,Delivery Area,Updated 6-Feb-2020,20505,Wellington,205,Latrobe - Gippsland,R3,-38.3016024,146.6738329,20505110206,20505110206,205051102,Rosedale,20505,Wellington,205,Latrobe - Gippsland,2,2,5,5,Gippsland,,V2,PHN204,Gippsland,Latrobe,23810,Gippsland,Rural,15,5197
7027,32,197,16.2,143,143,0,0,32,0,0,4762,"30,480",5.7,10202,COLEBROOK,TAS,147.383495,-42.536377,SORELL DC,Delivery Area,Updated 6-Feb-2020,60301,Central Highlands (Tas.),603,South East,R3,-42.5433272,147.3373288,60301106713,60301106713,603011067,Southern Midlands,60301,Central Highlands (Tas.),603,South East,3,3,5,5,Lyons,220.8789978,T1,PHN601,Tasmania,Southern Midlands,65010,Lyons,Rural,15,4762
3488,18,65,26.2,69,57,12,0,17,1,0,4789,"30,652",6.9,7783,SPEED,VIC,142.427118,-35.435634,SPEED,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3,-35.3897214,142.4362235,21501139419,21501139419,215011394,Yarriambiack,21501,Grampians,215,North West,3,3,5,5,Mallee,83.96065521,V2,PHN206,Western Victoria,Yarriambiack,27630,Mallee,Rural,14,4789
6240,59,64,87.5,288,235,53,0,56,3,0,5069,"32,439",7.4,16105,LOWDEN,WA,115.966143,-33.549593,DONNYBROOK LPO,Delivery Area,Updated 6-Feb-2020,50103,Manjimup,501,Bunbury,R3,-33.5434759,115.9586253,50103101809,50103101809,501031018,Donnybrook - Balingup,50103,Manjimup,501,Bunbury,2,2,5,5,Forrest,,W2,PHN503,Country WA,Donnybrook-Balingup,52870,Forrest,Rural,14,5069
6473,8,41,,24,24,0,0,8,0,0,4682,"29,964",7.3,10983,NORTH WIALKI,WA,118.13352,-30.488998,MUKINBUDIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.2859722,118.2288254,50902124206,50902124206,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Mukinbudin,55950,Durack,Rural,14,4682
6489,13,96,13.5,66,66,0,0,13,0,0,4647,"29,742",6.7,11019,KUNUNOPPIN,WA,117.945624,-31.12327,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.1128745,117.9189612,50902124209,50902124209,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,325.052002,W2,PHN503,Country WA,Trayning,58400,Durack,Rural,14,4647
3864,46,94,43.6,282,168,114,0,41,5,0,4899,"31,352",6.1,8682,FERNBANK,VIC,147.341513,-37.860878,STRATFORD LPO,Delivery Area,Updated 6-Feb-2020,20502,Gippsland - East,205,Latrobe - Gippsland,R3,-37.8151682,147.3291671,20502108224,20502108224,205021082,Bruthen - Omeo,20502,Gippsland - East,205,Latrobe - Gippsland,3,3,5,5,Gippsland,,V2,PHN204,Gippsland,Wellington,26810,Gippsland,Rural,14,4899
6487,5,30,,20,20,0,0,5,0,0,4630,"29,629",6.7,11013,NORTH YELBENI,WA,117.660055,-31.168259,MERREDIN POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-31.0543531,117.6694962,50902124209,50902124209,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,,W2,PHN503,Country WA,Trayning,58400,Durack,Rural,14,4630
7178,54,310,16.5,249,214,35,0,51,3,0,4626,"29,609",5.4,10147,MURDUNNA,TAS,147.906152,-42.958471,SORELL DC,Delivery Area,Updated 6-Feb-2020,60303,South East Coast,603,South East,R3,-42.9592616,147.8606979,60303107305,60303107305,603031073,Forestier - Tasman,60303,South East Coast,603,South East,3,3,5,5,Lyons,213.5664978,T1,PHN601,Tasmania,Tasman,65210,Lyons,Rural,14,4626
3887,91,196,35.2,597,309,288,0,69,22,0,5119,"32,758",6.4,8764,LAKE TYERS,VIC,148.116641,-37.757895,NOWA NOWA,Delivery Area,Updated 6-Feb-2020,20502,Gippsland - East,205,Latrobe - Gippsland,R3,-37.8396304,148.1238154,20502108518,20502108518,205021085,Orbost,20502,Gippsland - East,205,Latrobe - Gippsland,3,3,5,5,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110,Gippsland,Rural,14,5119
3902,79,187,38.5,431,333,98,0,72,7,0,4935,"31,584",6.2,8561,BUMBERRAH,VIC,147.814894,-37.797042,JOHNSONVILLE,Delivery Area,Updated 6-Feb-2020,20502,Gippsland - East,205,Latrobe - Gippsland,R3,-37.7900179,147.8339099,20502108216,20502108216,205021082,Bruthen - Omeo,20502,Gippsland - East,205,Latrobe - Gippsland,3,3,5,5,Gippsland,55.85401154,V2,PHN204,Gippsland,East Gippsland,22110,Gippsland,Rural,14,4935
2490,179,281,57.7,938,743,195,0,162,17,0,5447,"34,860",7.7,2265,NORTH TUMBULGUM,NSW,153.472644,-28.271718,TUMBULGUM,Delivery Area,Updated 6-Feb-2020,11203,Tweed Valley,112,Richmond - Tweed,R3,-28.2642113,153.4714559,11203125512,11203155104,112031551,Terranora - North Tumblegum,11203,Tweed Valley,112,Richmond - Tweed,1,1,1,1,Richmond,0,N2,PHN109,North Coast,Tweed,17550,Richmond,Rural,14,5447
3432,38,96,34.4,232,163,69,0,33,5,0,4744,"30,364",6.1,5827,BOLINDA,VIC,144.792581,-37.448455,ROMSEY LPO,Delivery Area,Updated 6-Feb-2020,21002,Macedon Ranges,210,Melbourne - North West,R3,-37.439438,144.7741635,21002123503,21002123503,210021235,Romsey,21002,Macedon Ranges,210,Melbourne - North West,2,2,3,2,Mcewen,,V1,PHN201,North Western Melbourne,Hume,23270,McEwen,Rural,14,4744
7469,49,500,9.6,229,219,10,0,48,1,0,4317,"27,627",4.9,11238,GRANVILLE HARBOUR,TAS,145.201632,-41.784391,QUEENSTOWN,Delivery Area,Updated 6-Feb-2020,60403,West Coast,604,West and North West,R3,-41.8047951,145.0414463,60403109715,60403109715,604031097,West Coast (Tas.),60403,West Coast,604,West and North West,4,4,6,6,Braddon,,T1,PHN601,Tasmania,Waratah-Wynyard,65410,Braddon,Rural,14,4317
3278,48,154,26,357,208,149,0,40,8,0,4741,"30,344",5.9,6346,PURNIM,VIC,142.624719,-38.278013,WARRNAMBOOL DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.2910882,142.5953418,21702142924,21704147707,217041477,Moyne - East,21704,Warrnambool,217,Warrnambool and South West,2,2,3,3,Wannon,,V2,PHN206,Western Victoria,Warrnambool,26730,Wannon,Rural,14,4741
6476,7,25,,39,39,0,0,7,0,0,4476,"28,646",6.6,10992,GABBIN,WA,117.679166,-30.764934,BENCUBBIN LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.6972794,117.6904167,50902124207,50902124207,509021242,Mukinbudin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,392.8347778,W2,PHN503,Country WA,Koorda,54690,Durack,Rural,14,4476
3946,59,101,51.5,371,244,127,0,52,7,0,4782,"30,605",5.9,8639,BENA,VIC,145.723537,-38.448155,BENA,Delivery Area,Updated 6-Feb-2020,20503,Gippsland - South West,205,Latrobe - Gippsland,R3,-38.4506894,145.7245012,20503108913,20503108913,205031089,Korumburra,20503,Gippsland - South West,205,Latrobe - Gippsland,2,2,5,5,Monash,146.1060791,V2,PHN204,Gippsland,Bass Coast,20740,Monash,Rural,13,4782
3778,41,97,42.3,192,192,0,0,41,0,0,4540,"29,056",5.3,8988,FERNSHAW,VIC,145.623011,-37.537492,HEALESVILLE,Delivery Area,Updated 6-Feb-2020,21105,Yarra Ranges,211,Melbourne - Outer East,R3,-37.616115,145.6383617,21105127615,21105127615,211051276,Healesville - Yarra Glen,21105,Yarra Ranges,211,Melbourne - Outer East,2,2,4,4,Indi,526.87854,V1,PHN205,Murray,Yarra Ranges,27450,Indi,Rural,13,4540
3509,47,115,38.3,239,198,41,0,44,3,0,4571,"29,256",6.7,7825,LINGA,VIC,141.680385,-35.155031,UNDERBOOL,Delivery Area,Updated 6-Feb-2020,21502,Mildura,215,North West,R3,-35.1696885,141.6967912,21502139812,21502139812,215021398,Mildura Region,21502,Mildura,215,North West,4,4,6,6,Mallee,,V2,PHN205,Murray,Mildura,24780,Mallee,Rural,13,4571
3967,32,65,46.2,178,146,32,0,30,2,0,4538,"29,043",5.7,8432,HEDLEY,VIC,146.507929,-38.647562,HEDLEY,Delivery Area,Updated 6-Feb-2020,20505,Wellington,205,Latrobe - Gippsland,R3,-38.6705951,146.5392256,20505110405,20505110405,205051104,Yarram,20505,Wellington,205,Latrobe - Gippsland,2,2,5,5,Monash,23.23792076,V2,PHN204,Gippsland,South Gippsland,26170,Monash,Rural,13,4538
3599,28,78,26.9,766,93,409,264,21,6,1,4838,"30,964",7,7337,BOUNDARY BEND,VIC,143.143231,-34.729742,BOUNDARY BEND,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3,-34.7507483,143.1104044,21503140508,21503140508,215031405,Swan Hill Region,21503,Murray River - Swan Hill,215,North West,3,3,5,5,Mallee,,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,13,5102
4418,19,53,26.4,101,44,57,0,14,5,0,4440,"28,416",6.8,9291,GULUGUBA,QLD,150.143323,-26.290166,GULUGUBA-CMA,Delivery Area,Updated 6-Feb-2020,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,R3,-26.2422842,150.0953406,30701117501,30701117501,307011175,Miles - Wandoan,30701,Darling Downs (West) - Maranoa,307,Darling Downs - Maranoa,4,4,6,6,Maranoa,,Q2,PHN304,Darling Downs and West Moreton,Western Downs,37310,Maranoa,Rural,13,4440
2838,55,100,34,556,166,390,0,34,21,0,4863,"31,125",7.3,16720,GOODOOGA,NSW,147.404,-29.3107,,,Updated 25-Mar-2020 SA3,10503,Dubbo,105,Far West and Orana,R3,-29.3282,147.372,10501109603,10501109603,105011096,Walgett - Lightning Ridge,10501,Bourke - Cobar - Coonamble,105,Far West and Orana,5,5,7,7,Parkes,,N2,PHN107,Western NSW,Brewarrina,11200,Parkes,Rural,13,4863
7276,71,258,26.7,286,265,21,0,69,2,0,4437,"28,395",5.6,11550,GRAVELLY BEACH,TAS,146.972023,-41.293081,BEACONSFIELD,Delivery Area,Updated 4-Dec-2022,60202,Meander Valley - West Tamar,602,Launceston and North East,R3,-41.2790163,146.9660668,60202105501,60202105501,602021055,Grindelwald - Lanena,60202,Meander Valley - West Tamar,602,Launceston and North East,3,3,2,5,Bass,5.984042645,T1,PHN601,Tasmania,West Tamar,65810,Bass,Provincial,13,4437
3596,18,56,19.6,404,63,341,0,11,7,0,4664,"29,849",6.7,7328,MIRALIE,VIC,143.327682,-35.123806,BENDIGO MC OPERATIONS,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3,-35.1279032,143.3230237,21503140502,21503140502,215031405,Swan Hill Region,21503,Murray River - Swan Hill,215,North West,3,3,5,5,Mallee,,V2,PHN205,Murray,Swan Hill,26610,Mallee,Rural,13,4664
3322,19,101,18.8,91,91,0,0,19,0,0,4262,"27,279",5.5,6228,CRESSY,VIC,143.743305,-38.021333,CRESSY CPA,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.0526438,143.6285244,21702142601,21703147305,217031473,Colac Region,21703,Colac - Corangamite,217,Warrnambool and South West,2,2,5,5,Wannon,,V2,PHN206,Western Victoria,Golden Plains,22490,Wannon,Rural,13,4262
2643,698,1339,48.8,4158,3068,1090,0,654,44,0,7796,"49,895",10.7,4034,HOWLONG,NSW,146.617535,-35.936556,HOWLONG LPO,Delivery Area,Updated 6-Feb-2020,10903,Upper Murray exc. Albury,109,Murray,R3,-35.9580119,146.6289429,10903118117,10903118117,109031181,Corowa Region,10903,Upper Murray exc. Albury,109,Murray,2,2,5,5,Farrer,,N2,PHN110,Murrumbidgee,Albury,10050,Farrer,Rural,13,7796
6465,7,20,,46,46,0,0,7,0,0,4267,"27,310",6.3,10970,MANMANNING,WA,117.071157,-30.859977,NORTHAM POST SHOP,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.8894561,117.2205771,50902123810,50902123810,509021238,Dowerin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,354.1536865,W2,PHN503,Country WA,Wongan-Ballidu,59310,Durack,Rural,13,4267
6351,5,35,,24,24,0,0,5,0,0,4216,"26,982",5.9,15632,MOULYINNING,WA,117.922069,-33.189372,DUMBLEYUNG LPO,Delivery Area,Updated 6-Feb-2020,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,R3,-33.2282185,117.9263271,50903124716,50903124716,509031247,Kulin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,4,4,6,6,O'Connor,276.5397034,W2,PHN503,Country WA,Dumbleyung,53010,Durack,,13,4216
3254,58,136,38.2,352,191,161,0,52,6,0,4435,"28,383",5.3,6544,COROROOKE,VIC,143.52228,-38.289636,COLAC DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.2962142,143.5256956,21702142616,21703147312,217031473,Colac Region,21703,Colac - Corangamite,217,Warrnambool and South West,2,2,4,4,Wannon,130.5040588,V2,PHN206,Western Victoria,Colac Otway,21750,Wannon,Rural,13,4435
6571,8,42,,57,30,27,0,7,1,0,4162,"26,639",6.1,10670,YERECOIN,WA,116.396621,-30.940448,TOODYAY LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-30.9139217,116.4429944,50902124101,50902124101,509021241,Moora,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,3,3,5,5,Durack,263.5740662,W2,PHN503,Country WA,Victoria Plains,58540,Durack,Rural,13,4162
6419,11,30,,49,49,0,0,11,0,0,4168,"26,676",5.8,11108,ARDATH,WA,118.097777,-32.031182,BRUCE ROCK LPO,Delivery Area,Updated 6-Feb-2020,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,R3,-32.0448614,118.1356748,50902124011,50902124011,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,4,4,6,6,Durack,282.210144,W2,PHN503,Country WA,Bruce Rock,51120,Durack,Rural,13,4168
3236,58,147,38.1,251,231,20,0,56,2,0,4277,"27,371",5.1,6476,FORREST,VIC,143.712384,-38.521903,COLAC DC,Delivery Area,Updated 6-Feb-2020,21702,Warrnambool - Otway Ranges,217,Warrnambool and South West,R3,-38.516667,143.716667,21702143105,21703147602,217031476,Otway,21703,Colac - Corangamite,217,Warrnambool and South West,2,2,5,5,Corangamite,,V2,PHN206,Western Victoria,Colac Otway,21750,Corangamite,Provincial,12,4277
3760,66,133,45.1,330,236,94,0,60,6,0,4357,"27,886",5.1,6989,SMITHS GULLY,VIC,145.288073,-37.624929,SMITHS GULLY,Delivery Area,Updated 4-Dec-2022,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,-37.6267001,145.2867055,20903121204,20903121204,209031212,Panton Hill - St Andrews,20903,Nillumbik - Kinglake,209,Melbourne - North East,2,2,2,2,Mcewen,,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,12,4357
